id,gmtModified,commentorId,userNickName,content,mark,schoolName,termId,status,courseId
7239984,1732897556254,1557143416,赵金超zjc,好！！！！！！,5.0,,1473202520,1,1001753367
7236796,1732805249075,1559602970,机械工程23-8班周泓屹,这个课程非常好,5.0,,1473202520,1,1001753367
7231941,1732519138874,1555913649,不湫肖恩,6666666666666,5.0,,1473202520,1,1001753367
7053724,1724591048530,7023489,凮残淩度mooc,通俗易懂。,5.0,,1470969490,1,1001753367
6755360,1705572614291,1386053726,大口吃肉肉肉,老师上的好评，必须给个好评，很用心,5.0,,1470969490,1,1001753367
6591657,1702190773066,1416693711,mooc52871210704433940,HHHHH,5.0,,1470969490,1,1001753367
4868191,1627440198474,1469184898,mooc84525402717993115,老师讲错了很多知识点。误人子弟,1.0,,1463191465,1,238004
2020689,1562311086145,1141144136,1701马雪峰,"老师,我问一下下学期有出 机械设计 这门课的计划吗? 机械原理这门课讲的非常好,平时自己学校上课没有讲的内容在这里也能弄得明明白白 真心希望老师线上有 机械设计 这门课!!!",5.0,,1205949206,1,238004
1604634,1546227333254,1024100111,远望鼠,老师很及时和耐心的解答我们的问题，讲的也很好,5.0,,1003085015,1,238004
4301053,1609637320064,1414695829,广工材成3班廖千圣,老师讲得非常好，电脑也在教学中运用配合的非常好，我真的太喜欢这个课程了，深入浅出，太爽了吧！！！,5.0,,1460889442,1,238004
3687115,1592912722961,1147235476,Langenscheidt,"希望可以选用国外优秀教材，如Pearson，Elsevier, Mc GrawHill出版的教材！！！！！！！例如McGrawHill出版的Design of Mechinery",1.0,,1450236474,1,238004
5301291,1646827516302,1472907777,Jade！,还行吧，讲的比较细，但还是很抽象,4.0,,1450236474,1,238004
5109862,1639104644995,1399427009,NWPU2019300834王业贤,我是其他学校的，个人感觉郭老师讲的确实深入浅出，值得同学们学习观看！,5.0,,1465262468,1,238004
4978826,1633315365410,1483459696,snaj529,我想知道为什么换老师了，之前男老师的视频去哪了,1.0,,1465262468,1,238004
2920174,1583484444037,1414410695,始于尘埃归于群星,课程讲解及其粗糙,1.0,,1450236474,1,238004
292798,1535968435754,1035080936,明庭1,简洁生动，老师讲的很好,5.0,,1003085015,1,238004
147875,1523671220340,1028788502,effiery,总体很棒，但是希望有些难点老师能在细一点,5.0,,1002654010,1,238004
7965415,1772615409870,1465461321,洛单,老师讲课清晰，容易理解，,5.0,,1476723500,1,238004
7725355,1753762097968,1533363142,5120221325, 老师讲的特别好。,5.0,,1472246465,1,238004
7700242,1751565422303,1557226362,羊小咩OvO,好好好好好,5.0,,1474237520,1,238004
7536402,1745913415685,1558936919,哈哈哈怪k129,视频太离散了,3.0,,1474237520,1,238004
7368190,1737420130899,1530630715,小蚂蚁大力神,课程非常好,5.0,,1473208509,1,238004
7353595,1735646046199,1387591637,静则明矣,非常不错，讲得很细,5.0,,1473208509,1,238004
7258833,1733537836278,2612904,马顺彬,内容丰富、授课思路清晰,5.0,,1473208509,1,238004
7031582,1719979433211,1459526461,肖前鹏,这个课程很棒,5.0,,1472246465,1,238004
7028203,1719750436506,1543770425,202211010321,NBSAD,5.0,,1472246465,1,238004
6996700,1718762414710,1533482905,mooc126644294302270284,非常的完美,5.0,,1472246465,1,238004
6945531,1716854618421,1569229463,刘兴元1,学习时间灵活机动，非常好,5.0,,1472246465,1,238004
6838338,1711093065229,1471803285,学员5ddakada85848036109703087,没有第八章的PPT吗,1.0,,1472246465,1,238004
6788739,1708956603474,1531772412,王小小兔,我觉得讲得确实还好。,5.0,,1472246465,1,238004
6280116,1688183404535,1485721146,陈有栋 5120214300,老师很及时和耐心的解答我们的问题，讲的也很好,5.0,,1470070482,1,238004
6262956,1687580457963,1529565760,mooc124416589236542312,受益匪浅 语言简练,5.0,,1470070482,1,238004
6233091,1686310400773,1486070664,余乐园 5120216253,。。。。。。。。,5.0,,1470070482,1,238004
6222932,1686054101850,1485911033,醉朝歌,好好好好好,5.0,,1470070482,1,238004
6225752,1686051864597,1486123742,李瑞祥5120210413,老师真棒哇,5.0,,1470070482,1,238004
6210109,1685369807828,1485909295,张卓祥,很好，很不错,4.0,,1470070482,1,238004
6158667,1683468985985,1478083326,谭炙坤5120212654,太喜欢啦，,5.0,,1470070482,1,238004
6161658,1683466649669,1485916935,小酒弥勒,可以很棒的,5.0,,1470070482,1,238004
6161558,1683436986462,1485315694,R████,很好，收获很多,5.0,,1470070482,1,238004
6154855,1683114775569,1485316781,LCKB,很棒的过程 ,5.0,,1470070482,1,238004
6153507,1682737459210,1486070790,saber’smaster,很好的课程,5.0,,1470070482,1,238004
6093557,1680511683744,1482930575,陈壮壮12019244015,内容很丰富,5.0,,1470070482,1,238004
6053499,1678001095078,1477398089,无奈忆辰,我觉得老师讲课特别好,5.0,,1470070482,1,238004
6047435,1677933475567,1423017432,mooc53539970570868502,讲的很详细,5.0,,1470070482,1,238004
5980445,1672368149358,1402836039,杜经超,真的很棒，很好  ,5.0,,1468441442,1,238004
5969937,1672127524890,1416419637,mooc16054368219128169,课程内容丰富，老师讲解非常好,5.0,,1468441442,1,238004
1919704,1559553151648,1390846116,武辣,这是我等没有机会进大学校园人的福利，谢谢！,5.0,,1205879202,1,1205595801
1803196,1555339629759,1151830517,拼pindre,虽然还没听，但是感觉西安奔驰事件，还是得有基础法律意识，即将读研，感觉应该利用这个假期好好学学法律知识。 感觉大学里，工科生对法律并不是很重视，还是应该已经补补好点。,5.0,,1205879202,1,1205595801
1859967,1557731600852,1151346872,西北小辣椒,由很多老师综合完成，大部分老师普通话不标准，有些老师声音特别小，即使将手机音量调到最大还是听不清，而且没有字幕，辅助理解，很郁闷。,2.0,,1205879202,1,1205595801
1795634,1554958552010,1388329047,mooc57431835725039607,课程超级棒，老师们辛苦了，坚持不懈，学习定有所获！ ,5.0,,1205879202,1,1205595801
2252189,1573196729420,1397695771,新大时辰,很好的课，对于法学生而言是具体法入门的瑰宝，对于非法学学生也能有很好的普法意义。,5.0,,1207031279,1,1205595801
2597535,1578843499839,1019953405,白玉刚,我听过最好的法律普及课,5.0,,1207031279,1,1205595801
3791334,1596293136756,1390451839,mooc94539823692806652,为什么没有字幕   有的老师吐字不是很清晰 ,2.0,,1452570528,1,1205595801
1810847,1555598132442,1149131605,熊猫很困,老师们讲课条理清晰，简单易懂，感觉能收获很多，感谢。,5.0,,1205879202,1,1205595801
1689366,1551582417559,1385892054,史学小学僧,老师讲的挺好的，但是有些东西，我自己感觉有点难以理解,5.0,,1205879202,1,1205595801
6789854,1709102532384,1387344349,青城剑客,学法、知法、守法、用法！,5.0,,1472238464,1,1205595801
5799022,1667395217957,1430346113,小丁飞侠,讲的很清晰,5.0,,1468879477,1,1205595801
5614584,1656311041220,1522449739,同世200410,通过学习本课程，我学会了如何写各类实用文体，还提高了自己的口才，这个课程值得推荐,5.0,,1467357450,1,1205595801
4478052,1616416222889,1436824519,【胡玲】,老师最棒！,5.0,,1463415464,1,1205595801
3333255,1588405118335,1435322879,mooc89308225998462895,在这里又见到胡兴建老师啦，老师讲的真好,5.0,,1452570528,1,1205595801
3291401,1587801285026,1401319963,jscvc19会计5班35姜玲琍,非常好，可以学到很多知识。,5.0,,1452570528,1,1205595801
2942099,1583755820651,1415449304,斯凯桑尼,深入浅出！,5.0,,1452570528,1,1205595801
2601964,1579570233492,1021732170,陪你一程,课程设计合理，讲解准确精炼，学有所得。,5.0,,1207031279,1,1205595801
2588890,1578641154063,1387901356,浅浅的地球,老师很专业，讲得很好，学到很多东西。,5.0,,1207031279,1,1205595801
2589529,1578547909053,1402111455,2019041367邓筱语,比较喜欢这种授课方式吧,5.0,,1207031279,1,1205595801
2232127,1572749475324,1020748041,哪吒的猴哥,老师讲的很幽默，通俗易懂,5.0,,1205879202,1,1205595801
1888190,1558603186624,1390360546,mooc84834062929355645,怎么看不到完整的视频 呢 ，求指教,5.0,,1205879202,1,1205595801
1807659,1555413767004,1017391061,Phoenix1982,学到很多。简单的系统的讲解。,5.0,,1205879202,1,1205595801
1794613,1554956760173,1148198701,BOBBYJOE,课程非常棒，讲的非常好。,5.0,,1205879202,1,1205595801
1705097,1552198955762,1020300781,陈秋韵,还不错，继续加油,5.0,,1205879202,1,1205595801
1695568,1551795370680,1028104483,葫北,学完第一章，收获多多，继续加油。,5.0,,1205879202,1,1205595801
1688860,1551616049033,1385357596,drifter1982,课程图文并茂，从内容到形式上，把法律的来源讲的很透彻,5.0,,1205879202,1,1205595801
7973210,1772705052304,1515860197,Link1244424214184473954,课程挺好的 ，但是，多久更新一章呢？,4.0,,1476730495,1,1205595801
7879313,1766370695896,1599789178,mooc67886492053872037,学习内容充实，教师授课生动,5.0,,1475778441,1,1205595801
7868794,1766131818760,1599795949,黄一扬,详实全面科学严谨,5.0,,1475778441,1,1205595801
7855320,1765233945538,1425655125,财运女神YY,挺好的，就是我没有认真学,5.0,,1473292482,1,1205595801
7848633,1765163064157,1596705334,罗紫云嫣2025090173,老师讲得很细致，也很生动，学到了很多东西，法律，我来了 ,5.0,,1475778441,1,1205595801
7806366,1762561322448,1439996333,mooc68885576943042389,  二维码加群请提供，感恩老师,5.0,,1475778441,1,1205595801
7797702,1761743515093,1569993913,赫尔本银户,法律是由国家制定或认可并以国家强制力保证实施的，反映由特定物质生活条件所决定的统治阶级意志的规范体系。它是统治阶级意志的体现，是国家的统治工具，具有明示性、客观性、国家意志性、权利义务性、国家强制性、普遍性、规范性、程序性和正当性等诸多特征。在现代社会中，法律的作用愈发重要。它不仅是解决纠纷、维护公平正义的重要手段，也是推动社会变革、促进文明进步的重要力量。因此，我们应该积极学习法律知识，增强法治观念，共同营造一个法治、和谐、稳定的社会环境。,5.0,,1475778441,1,1205595801
7783135,1760053526818,1482791605,FTJ082100322,课程内容很充分详细，老师讲课很有趣 ,5.0,,1475778441,1,1205595801
7745303,1756371647108,1493346188,522025090027_张乐城_NJU,已经学到6/8的民事诉讼法，西南政法的老师讲得真的很好，提纲掣领地让我对法学全貌有迅速的了解，为以后专门领域的学习打下基础，作为一个非法学科班出生但对法学感兴趣的学生，感谢有这么好的一门课！,5.0,,1474151493,1,1205595801
7652384,1750224513574,1588735506,Ld04eb73ce0574bcd,收获很多，更加了解法律相关知识,5.0,,1474151493,1,1205595801
7613505,1749429790037,1516391452,骨科随访,非常棒，了解熟悉法律相关的知识,5.0,,1474151493,1,1205595801
7524223,1745401768956,1385106041,晖哥365365,从懂到懂，很好哦,5.0,,1474151493,1,1205595801
7432703,1741782398763,1388940031,Woodymooc41,非常有收获。老师讲解通俗易懂。,5.0,,1472238464,1,1205595801
7428469,1741567823503,1137621932,涅槃ykt1521546932637,计划系统学一遍法律相关课程，目前感觉还不错。,4.0,,1474151493,1,1205595801
4085902,1606807087641,1447513780,gL1n,听了很多的管理学慕课，唯独感觉这堂课更容易听进去。真的感谢大工的教师团队对慕课的认真态度，讲的非常细，让人感觉在真实的大学课堂当中。个人认为不亚于甚至超出同平台的一些国家精品课程。,5.0,,1460713448,1,1003043004
479640,1545777870901,1141994175,winding2106,单位正在进行SWOT进行诊改，终于从理论上知道了SWOT，对工作有很大帮助,5.0,,1003241011,1,1003043004
431395,1544012033503,1149138855,Laocaimooc1,听课还是比自学要系统、全面，有助于理解。坚持下去！,5.0,,1003241011,1,1003043004
1867539,1557989287577,1390037143,mooc60462734616419551,知识系统性很强，老师们讲的明明白白，听了一节课对管理学的基础概念、基础理论加深了认识，课程非常有助于形成自己的理论知识架构。,5.0,,1206098245,1,1003043004
5488141,1653210145244,1493919606,0107010414,这个课程主要是解释了管理学的很多概念，但没有深入，也没有阐述相互关系，略显枯燥。而且有一部分课程基本是在读PPT,4.0,,1467125538,1,1003043004
497967,1546001741146,1024453942,不一样的猪Hoo,一直认为自己喜欢的是人力资源这门学科，上了管理学原理的课程后，更加清晰知道，其实自己喜欢的是管理学，而人力资源、心理学等其它课程，是为了让自己更好的扎根管理学，能够将理论与实践相结合，让自己能成为一名更加出色的管理者，这门课程让自己在管理学理论上又往下延伸了一点点。非常感谢老师,5.0,,1003241011,1,1003043004
1747793,1553225703893,1151597329,MBA王雨萌1980563,高效快捷便利方便 课程质量好,5.0,,1003241011,1,1003043004
444120,1544443875847,1147690104,红月亮qd,管理的理论知识学习尤为重要,5.0,,1003241011,1,1003043004
433327,1544162233210,3124612,wangwenlu,课程讲得好，要有配套的书卖就更好,5.0,,1003241011,1,1003043004
7126487,1728911456742,1575814340,广西大学-吴建平,"这个课程非常好,系统的学习管理学",5.0,,1473105446,1,1003043004
7092433,1728624340900,1476079283,广西大学-王立超,课程真的挺好，特别是还有案例分析，真的非常棒！ 对了，想问下课程已学完，认证的课程需要购买认证，才能获得证书吗？,5.0,,1473105446,1,1003043004
6512879,1700479908685,1392429438,凯曼兰,内容全面、言简意赅、辅助资料丰富，设置的讨论主题很多，有简单论述，更多的是主观性理解的回答，还有实践性题目，很有助于理解所学内容；讨论和作业的设计能将视频、文档和教材内容串起来；老师讲课认真，思路清晰。作为一个同样教管理学的教师，有很多值得我学习，我从中受益。如果对讨论的回答者的复制现象有比较严格的管理，那学风会更好。,2.0,,1470793443,1,1003043004
6011047,1677548096722,1513537653,_无重力_,基于孔茨过程理论，依照管理职能构建的课程框架，内容简练清晰，可以很快掌握管理学相关的知识框架体系，但深度不够，浅尝辄止，与实践结合较少，过于照本宣科，不够生动。  学完以后，后续还需要结合罗宾斯等相关著作丰富管理学知识体系。,4.0,,1468022442,1,1003043004
3363059,1588989225762,1419856666,Sgarri,很棒，老师讲的很生动 ,4.0,,1450205444,1,1003043004
1665486,1550058539010,1026549310,新文连博,非常好，非常有收获,5.0,,1003241011,1,1003043004
435615,1544216632381,1023681971,Wendymooc167,课程很棒 教授讲解清晰,5.0,,1003241011,1,1003043004
7870023,1766240952814,1577164165,mooc28845257589919324,老师讲的很好，通俗易懂。实用性强,5.0,,1475573462,1,1003043004
7871447,1765981292531,1563085128,行管251张佳萌,HHHHHH,5.0,,1475573462,1,1003043004
7859996,1765690626872,1474855184,马强广西大学,非常有用的软件,5.0,,1475573462,1,1003043004
7855486,1765339226155,4759588,仰望天空SR,内容很丰富,5.0,,1475573462,1,1003043004
7850339,1764932967636,1556140506,mooc169087065176490534,好好好还好,5.0,,1475573462,1,1003043004
7842439,1764373709256,1389520713,洪细盼,好哈哈哈哈哈,5.0,,1475573462,1,1003043004
7807453,1762693771322,1447859943,moocxinxin999,非常好，学到知识了,5.0,,1475573462,1,1003043004
7798007,1762098552967,1557454922,mooc18552657503,好哈哈哈哈 ,5.0,,1475573462,1,1003043004
7793971,1761920334172,1554884108,lesortlesort,非常好，受益匪浅 ,5.0,,1475573462,1,1003043004
7789020,1761210057383,1595129674,谭春艳-广西,课程很实用，对于管理理论知识的学习相信对我在工作和学术上有帮助,5.0,,1475573462,1,1003043004
7778613,1758909923931,1405755585,谭美玉,哇，超出了预期！ ,5.0,,1475573462,1,1003043004
7780571,1758808356021,1395644538,2025级数智化运营班级刘澎禹,非常棒，讲解认真,5.0,,1475573462,1,1003043004
7775446,1758010853823,1592680557,蔡瑶凤607,课程挺丰富的，很生动,5.0,,1475573462,1,1003043004
7765322,1757342463416,1594284059,mooc58486136327817256,简单明了，容易理解,5.0,,1475573462,1,1003043004
7720339,1753522797884,1551012323,Change-up,老师的讲课非常好，从各方面阐明了管理学的原理,5.0,,1474224490,1,1003043004
7616710,1749478342455,1390198287,SandySally,对于管理学的基本概念，讲解很透彻！,5.0,,1474224490,1,1003043004
7614338,1749314324043,1589616229,mooc8919146517380460,很好很好很好,5.0,,1474224490,1,1003043004
7599279,1748666509019,1588170308,东光胡同,哇！超出预期了,5.0,,1474224490,1,1003043004
7548885,1747813474495,1587192100,mooc3463422719608752,课程内容全面系统，老师讲解清晰透彻，收获颇丰,5.0,,1474224490,1,1003043004
7485348,1744709188590,1145237393,大工qxsdm123,很接地气，很实用,5.0,,1474224490,1,1003043004
7453427,1743949033775,1545837592,邵治禹,哇哇哇哇1,5.0,,1474224490,1,1003043004
7449284,1742907287971,1644564,chaixiaofei1357,确实对日常管理有所启发,5.0,,1474224490,1,1003043004
7424058,1741140394496,6781746,羅傑文,好 非常好,5.0,,1473105446,1,1003043004
7385292,1739001337631,1385226792,世界尽头X,"内容丰富，老师授课深入浅出水平很高,受益良多",5.0,,1473105446,1,1003043004
2416149,1575982388783,1147675015,o窈窕淑女,为什么要有截止时间,3.0,,1206944237,1,1002111005
2010509,1561825362244,1137972385,湘农机电工程学院唐超,学到很多知识，希望测验和作业的提交时间可以延长一点，或固定每月底提交,5.0,,1206075218,1,1002111005
3255658,1587472471811,1389461730,18级园艺三班王娟,课程内容丰富，重点突出，很好！,4.0,,1450392497,1,1002111005
6837488,1711213219874,1510355023,我蓝没了,老师好，想问问考贵校专硕农艺与种业的339植物生理学可以看这个课程吗,5.0,,1472260458,1,1002111005
3148161,1585883502335,1413394269,ZYQaQ77,夏老师好好,5.0,,1450392497,1,1002111005
2421198,1575984018014,1147746536,曾哲201841531225,特别好，不过希望改一下，时间截止的有点尴尬,5.0,,1206944237,1,1002111005
323994,1540304778342,1030538589,毛菲祥,我高中是一个理科生，虽然在大学里面学习了行政管理，如今却不知道该怎么说话了，就是有一种情怀在牵着我，在墓课上看到了这个仿佛想起了高中生生硬背了三本生物教材！这是一种情怀啊，真好，我也是湖南农业大学的，虽然天天可以看到各种植物，但也无法令我回想起很多的高中时光！谢谢！,5.0,,1003285011,1,1002111005
133275,1522584577420,1137941137,mooc1521943906874,感觉还是很有可学性,5.0,,1002792112,1,1002111005
6188462,1684642196674,1489408188,牧孜mu,很好很好好好好,5.0,,1470094501,1,1002111005
6050671,1678087841073,1497233883,zxwcc,夏石头老师，好好啊，讲课超级有意思，简单易懂,5.0,,1470094501,1,1002111005
5885670,1669877773199,1538405894,21体教二班段高东,老师挺好的，,5.0,,1468811464,1,1002111005
4440481,1614854808384,1387454894,mooc55986726503290077,课程很棒，学到了很多东西,4.0,,1461413448,1,1002111005
3592287,1591680336209,1389463536,未完待续mooc224,学到了很多,5.0,,1450392497,1,1002111005
2601860,1579506357518,1384867490,光明使0123456789,内容新颖，图文并茂。实用知识点的探讨，尤为值得关注。,5.0,,1206944237,1,1002111005
1911168,1559306465103,1390753429,gcw198568,老师讲的比较细致,5.0,,1206075218,1,1002111005
1833578,1556869825108,1385865197,生技17-1曾泽南,全面细致，老师讲授好 ,5.0,,1206075218,1,1002111005
431606,1544063402193,1143044885,Juvenile华,完美论证详细逻辑清楚  论证详细，逻辑清楚。  论证详细  ,5.0,,1003285011,1,1002111005
7741300,1755486124787,1510819832,朱玉凯K3191,jhawd a,5.0,,1470094501,1,1002111005
7726409,1754272635153,839755,乾坤浮梦,方便工作人员学习,5.0,,1474196496,1,1002111005
7699302,1751688095860,1566163334,mooc10775582996685099,知识点很多，范围广,5.0,,1474196496,1,1002111005
7703322,1751687044283,1506568012,骑老奶奶过悬崖,知识点讲解清晰,4.0,,1474196496,1,1002111005
7691842,1751525326771,1566181167,邱昊语,老师课很有趣 ,5.0,,1474196496,1,1002111005
7688810,1751445538832,1562420224,yeyeye0829,内容丰富，授课方式新颖，很喜欢,5.0,,1474196496,1,1002111005
7694647,1751283413690,1585358659,mooc43622900731533216,非常好，学到了很多,4.0,,1474196496,1,1002111005
7688555,1751246715768,1566166836,mooc10711936566540455,好 好得不得了,5.0,,1474196496,1,1002111005
7689366,1751123500248,1566139508,末月夭,考试重点没有，测验提醒也没有，我缺的教学这一块谁给我补啊,5.0,,1474196496,1,1002111005
7677376,1750945017464,1566236070,ykt10824207735706895,讲得很好，很仔细,5.0,,1474196496,1,1002111005
7677294,1750914043007,1561506377,mooc539778988818374,很详细，很好,5.0,,1474196496,1,1002111005
7669593,1750809408411,1564616075,学员7b4akada7957574699414846,老师的课程讲的非常好，条理清楚，句句经典！,5.0,,1474196496,1,1002111005
7673376,1750689201526,1566162782,mooc10601992785628219,伟大无需多言,5.0,,1474196496,1,1002111005
7657829,1750425024794,1585359531,微信用户k1241958013873362721,好！好！好！好！还！,4.0,,1474196496,1,1002111005
7659764,1750411886672,1509995244,MecLec,课程量挺大的 ,5.0,,1474196496,1,1002111005
7616885,1749551872114,1566059369,mooc10641568904721899,okkKKK,5.0,,1474196496,1,1002111005
7613772,1749538310926,1563913586,左怡昕,"非常好,超出预料",5.0,,1474196496,1,1002111005
7617712,1749486090842,1566403249,mooc10906749479387235,好很好非常好,5.0,,1474196496,1,1002111005
7617688,1749476741099,1566164623,园艺23-3李俊毅,好还好还好,4.0,,1474196496,1,1002111005
7618657,1749465075180,1566166960,刘霜LIU,我觉得受益匪浅 ,5.0,,1474196496,1,1002111005
7615573,1749443126796,1566720645,晏殊彤,很好很好很好,5.0,,1474196496,1,1002111005
7617572,1749442860977,1566167131,教芷睿,老师讲的很好,5.0,,1474196496,1,1002111005
7620485,1749390717831,1566106813,瑾穗籽,              哈哈哈哈哈哈哈哈哈哈哈哈哈,5.0,,1474196496,1,1002111005
1995965,1561299771665,1019754085,王毕春,作为一名从事农业工作的非专业人员，感觉这门课程对我们来说比较实用，受益匪浅，由于不是农学专业，学起来相对比较吃力，特别是专业性较强的知识。在以后的工作和生活中，还需要加强学习，慢慢消化。老师们讲的课程浅显易懂，利用业余时间坚持学完了所有的课程，感谢老师们的辛勤付出。,5.0,,1206069232,1,1003256004
421653,1543566068094,1144515126,dx3322911,五星课程，五星老师们——至少对我而言是这样。 华中农业大学《植物营养学》这门课程是否“简单”，可能是一个“为小无内，为大无外”的问题。如果“较真”起来，也许每一门课程可能都有自己不易被发现，但定然存在的“精微之处”。有限的时间内能学到华南师范大学《植物生理学》和华中农业大学《植物营养学》这样的课程，对我而言很值得~,5.0,,1003482004,1,1003256004
2081453,1566439252313,1031077695,Miaomiao-Cai,课程内容相当专业，适合有一定基础的同学全面学习植物营养的相关知识，其中问题答疑环节考验了学生的专注力和学习效率~很好的课程，感谢各位老师的辛苦付出~,5.0,,1206069232,1,1003256004
1677468,1551081276647,1135337261,李学文mooc3,很高兴有机会，再次学习跟着石老师学植物营养学。,5.0,,1206069232,1,1003256004
4938541,1631037599077,1454117866,真搏功夫铺,老师语速可以慢一点吗？？？,4.0,,1465425447,1,1003256004
1679891,1551244218528,1026650988,尚贝,非常感谢老师的精彩讲解，能够学习到植物营养学的知识，并加入应用，是非常棒的！,5.0,,1206069232,1,1003256004
3029913,1584490411129,1387292788,niewp,知识丰富，浓缩精华。,5.0,,1450288454,1,1003256004
2942735,1583730341055,1424725440,18生技党岩飞,这一课程不仅丰富了我们无聊的假期生活，真的很有意思，课程一点都不无聊，还学到了好多知识。,5.0,,1450288454,1,1003256004
7871497,1766027763832,1503989753,mooc105687848525995522,目前为止，学习的最完美的课程。所有老师水平都很高，知识面广，讲的很详细。由浅入深、抽丝剥茧的讲述每个知识点，让我从中不仅学到了所有知识点的结论，也知道了它们的原理。最后，感谢各位老师及幕后工作人员的辛苦付出。,5.0,,1471073553,1,1003256004
7857252,1765188804958,1550788541,HZAU农资2301吾志旦,666666,5.0,,1475435447,1,1003256004
7836638,1764512629295,1510175345,黄静202302489,非常好，受益匪浅。,5.0,,1475435447,1,1003256004
7775329,1757776555575,1556275095,植保202302刘帅麟,很好非常好,5.0,,1475435447,1,1003256004
7759431,1756905940595,1028981170,mooc1502711629879,石老师的讲解清晰，易懂！,5.0,,1475435447,1,1003256004
7261562,1733404381332,1532495305,HZAU环工2201张雨逢,好好好，最喜欢的一门课 ,5.0,,1473130472,1,1003256004
7232655,1732425990751,1528478940,HZAU环工2204刘钰,真的特别棒,5.0,,1473130472,1,1003256004
7170241,1730388605778,1515970656,学员ed79kada111867729913471805,就是字幕错别字有点多,4.0,,1473130472,1,1003256004
7053593,1724049541941,1564734570,mooc6561173463505136,挺好的，但是有些老师口音有点重，如果没字幕不太听得懂,5.0,,1472263470,1,1003256004
7036370,1720392114750,1446255795,mooc66674326772638510,非常感谢老师的精彩讲解！,5.0,,1472263470,1,1003256004
6927135,1715935922040,1539251502,ff1984,各营养元素很详细,4.0,,1472263470,1,1003256004
6875863,1713514735957,1150676275,安娜9205,以前没有系统的学习，现在了解了更多，非常好，老师讲的很明白。,5.0,,1472263470,1,1003256004
6806512,1710160590856,1565983035,LEEk1211938813804048683,感觉都是在说历史，期待更多的硬课程   ,3.0,,1472263470,1,1003256004
6797646,1709602504965,1530861079,学员b82akada94086573815835304,非常棒，谢谢！,5.0,,1472263470,1,1003256004
6421636,1697766258864,1144857440,mooc1536118220921,老师们讲的非常好,5.0,,1450288454,1,1003256004
6216986,1685603273432,1296755,Mary236,学以致用，认真记录知识点。,5.0,,1470025460,1,1003256004
6051311,1677817095182,1445564263,坚不可💎 崔,老师讲的非常好,5.0,,1206829222,1,1003256004
6022784,1677297962445,1543214116,仅此一生1987,石磊老师讲述的很专业，对我帮助很大，就是视频稍微有点快，需要反复回看,5.0,,1470025460,1,1003256004
6009027,1673774224153,1269584,fj105cn,好课程，好老师。,5.0,,1465425447,1,1003256004
5799672,1667271822550,1412251723,索小琴7506,跟着课程学习，更加自律，有测试，学习效果很好！,5.0,,1468208526,1,1003256004
5744578,1665237818638,1017249587,Angel欧阳雪茶,好用心，尤其历史沿革非常系统完备,5.0,,1460976452,1,1003256004
5733459,1664546951884,1442454528,BalanceJi,课程非常好,5.0,,1468208526,1,1003256004
5536778,1654063457446,1468393024,xyzhxy,内容全面、生动、有趣、学到了不少知识！,5.0,,1467099445,1,1003256004
5393418,1650425433515,1144686171,宫闱,棒棒棒棒棒,5.0,,1467099445,1,1003256004
5334173,1648365377083,1483094930,小马哥穿布鞋,课程精炼，知识浓度较高，单元测试有针对性，课堂临时测验有奇效，及时检验是否听懂,5.0,,1467099445,1,1003256004
5295613,1646665768726,1478524854,Becky945,课程内容全面，老师讲的也很不错 ,5.0,,1467099445,1,1003256004
5163918,1640792136487,1396080138,wildest53,非常棒！虫,5.0,,1465425447,1,1003256004
5157648,1640507701771,1148645007,2019303210632农资1902吴佳雪,内容和上课无太大差别，可以多次复习,5.0,,1465425447,1,1003256004
4762569,1623914832075,1404311350,*^^*ykt5992333467242334,好评好评好评,5.0,,1463195451,1,1003256004
4714164,1623107204097,1463979901,高海鸣,很细致，老师讲解得特别好。,5.0,,1463195451,1,1003256004
4561760,1618531201674,1449988602,k1274228191416894766,希望能多讲点元素之间的相互作用,4.0,,1463195451,1,1003256004
4478864,1616385475368,1385364669,20181003872,课程非常好,5.0,,1463195451,1,1003256004
444726,1544545650950,7281666,致雨丶,必须给5星。简单生动地把操作系统涉及的方方面面都有条理，多角度，多层次的展现在我们面前，连同设计背后的原理哲学都说的很明白透彻，作为一个菜鸟，必须给赞。某些同学扯什么编程，请不要把计算机科学就认为是编程，也不要仗着自己的那点编程能力就扯什么操作系统编程。还是安安心心学点原理性的东西，概念性的东西，同时锻炼自己的编程能力，再来指责这门课不好吧。,5.0,,1003590008,1,1001571004
3469184,1590396529621,1025059882,ykt1489387018150,就这?念一遍PPT就变成国家精品了，真是呵呵,1.0,,1453413443,1,1001571004
2530635,1577367268573,1409476689,zhouYao2019,课程非常好。之前了解过操作系统，但学得不够透彻。现在看了这门课，不仅起到了复习的作用，对知识点的理解也更深入了，起到了较大的帮助。,5.0,,1207125220,1,1001571004
2531624,1577367183405,1023743645,MF1932084焦坤,老师课程讲的很棒！由浅入深，全面的讲解了操作系统的原理，让我更深入的了解了计算机操作系统内部的结构框架，受益匪浅，非常推荐大家学习这门课程！,5.0,,1207125220,1,1001571004
2532483,1577367454959,1137983473,weishixin_mooc,课程安排结构合理，对小白非常友好，不愧是南大的教授。不仅能给计算机专业大学生良好的引导，也能对其他专业的自学人员或者考研复习的同学也能起到很好的知识梳理作用。,5.0,,1207125220,1,1001571004
